[1;34m[../csrc/utils/log.c:15 init_log] Log is written to /home/mubai/ysyx-workbench/npc/mynpc/build/npc-log.txt[0m
[1;34m[../csrc/memory/paddr.c:120 init_mem] physical memory area [0x80000000, 0x87ffffff][0m
[1;34m[../csrc/monitor.c:211 load_img] The image is /home/mubai/ysyx-workbench/am-kernels/tests/cpu-tests/build/hello-riscv32e-npc.bin, size = 9784[0m
[1;34m[../csrc/difftest/dut.c:70 init_difftest] Differential testing: [1;32mON[0m[0m
[1;34m[../csrc/difftest/dut.c:71 init_difftest] The result of every instruction will be compared with /home/mubai/ysyx-workbench/nemu/build/riscv32-nemu-interpreter-so. This will help you a lot for debugging, but also significantly reduce the performance. If it is not necessary, you can turn it off in menuconfig.[0m
[1;34m[../csrc/monitor.c:19 welcome] Trace: [1;32mON[0m[0m
[1;34m[../csrc/monitor.c:20 welcome] Itrace: [1;32mON[0m[0m
[1;34m[../csrc/monitor.c:21 welcome] Ftrace: [1;31mOFF[0m[0m
[1;34m[../csrc/monitor.c:22 welcome] Mtrace: [1;31mOFF[0m[0m
[1;34m[../csrc/monitor.c:23 welcome] Wtrace: [1;31mOFF[0m[0m
[1;34m[../csrc/monitor.c:24 welcome] If trace is enabled, a log file will be generated to record the trace. This may lead to a large log file. If it is not necessary, you can disable it in menuconfig[0m
[1;34m[../csrc/monitor.c:27 welcome] Build time: 15:44:46, Aug  7 2025[0m
0x80000000: 00 00 04 13 mv	s0, zero
0x800000fc: 02 50 07 13 addi	a4, zero, 0x25
0x80000100: 00 04 02 93 mv	t0, s0
0x80000104: 00 14 86 93 addi	a3, s1, 1
0x80000108: 06 e7 8c 63 beq	a5, a4, 0x78
0x8000010c: 00 01 27 03 lw	a4, 0(sp)
0x80000110: 00 17 07 13 addi	a4, a4, 1
0x80000114: 00 e1 20 23 sw	a4, 0(sp)
0x80000118: 00 64 7c 63 bgeu	s0, t1, 0x18
0x8000011c: 00 c1 27 03 lw	a4, 0xc(sp)
0x80000120: 00 87 02 b3 add	t0, a4, s0
0x80000124: 00 14 04 13 addi	s0, s0, 1
0x80000128: 00 f2 80 23 sb	a5, 0(t0)
0x8000012c: 00 04 02 93 mv	t0, s0
0x80000130: 00 06 84 93 mv	s1, a3
0x80000134: 00 41 27 83 lw	a5, 4(sp)
0x80000138: 00 97 87 b3 add	a5, a5, s1
0x8000013c: 00 07 c7 83 lbu	a5, 0(a5)
0x80000140: fa 07 9e e3 bnez	a5, -0x44
0x800000fc: 02 50 07 13 addi	a4, zero, 0x25
0x80000100: 00 04 02 93 mv	t0, s0
0x80000104: 00 14 86 93 addi	a3, s1, 1
0x80000108: 06 e7 8c 63 beq	a5, a4, 0x78
0x8000010c: 00 01 27 03 lw	a4, 0(sp)
0x80000110: 00 17 07 13 addi	a4, a4, 1
0x80000114: 00 e1 20 23 sw	a4, 0(sp)
0x80000118: 00 64 7c 63 bgeu	s0, t1, 0x18
0x8000011c: 00 c1 27 03 lw	a4, 0xc(sp)
0x80000120: 00 87 02 b3 add	t0, a4, s0
0x80000124: 00 14 04 13 addi	s0, s0, 1
0x80000128: 00 f2 80 23 sb	a5, 0(t0)
0x8000012c: 00 04 02 93 mv	t0, s0
0x80000130: 00 06 84 93 mv	s1, a3
0x80000134: 00 41 27 83 lw	a5, 4(sp)
0x80000138: 00 97 87 b3 add	a5, a5, s1
0x8000013c: 00 07 c7 83 lbu	a5, 0(a5)
0x80000140: fa 07 9e e3 bnez	a5, -0x44
0x800000fc: 02 50 07 13 addi	a4, zero, 0x25
0x80000100: 00 04 02 93 mv	t0, s0
0x80000104: 00 14 86 93 addi	a3, s1, 1
0x80000108: 06 e7 8c 63 beq	a5, a4, 0x78
0x8000010c: 00 01 27 03 lw	a4, 0(sp)
0x80000110: 00 17 07 13 addi	a4, a4, 1
0x80000114: 00 e1 20 23 sw	a4, 0(sp)
0x80000118: 00 64 7c 63 bgeu	s0, t1, 0x18
0x8000011c: 00 c1 27 03 lw	a4, 0xc(sp)
0x80000120: 00 87 02 b3 add	t0, a4, s0
0x80000124: 00 14 04 13 addi	s0, s0, 1
0x80000128: 00 f2 80 23 sb	a5, 0(t0)
0x8000012c: 00 04 02 93 mv	t0, s0
0x80000130: 00 06 84 93 mv	s1, a3
0x80000134: 00 41 27 83 lw	a5, 4(sp)
0x80000138: 00 97 87 b3 add	a5, a5, s1
0x8000013c: 00 07 c7 83 lbu	a5, 0(a5)
0x80000140: fa 07 9e e3 bnez	a5, -0x44
0x800000fc: 02 50 07 13 addi	a4, zero, 0x25
0x80000100: 00 04 02 93 mv	t0, s0
0x80000104: 00 14 86 93 addi	a3, s1, 1
0x80000108: 06 e7 8c 63 beq	a5, a4, 0x78
0x8000010c: 00 01 27 03 lw	a4, 0(sp)
0x80000110: 00 17 07 13 addi	a4, a4, 1
0x80000114: 00 e1 20 23 sw	a4, 0(sp)
0x80000118: 00 64 7c 63 bgeu	s0, t1, 0x18
0x8000011c: 00 c1 27 03 lw	a4, 0xc(sp)
0x80000120: 00 87 02 b3 add	t0, a4, s0
0x80000124: 00 14 04 13 addi	s0, s0, 1
0x80000128: 00 f2 80 23 sb	a5, 0(t0)
0x8000012c: 00 04 02 93 mv	t0, s0
0x80000130: 00 06 84 93 mv	s1, a3
0x80000134: 00 41 27 83 lw	a5, 4(sp)
0x80000138: 00 97 87 b3 add	a5, a5, s1
0x8000013c: 00 07 c7 83 lbu	a5, 0(a5)
0x80000140: fa 07 9e e3 bnez	a5, -0x44
0x800000fc: 02 50 07 13 addi	a4, zero, 0x25
0x80000100: 00 04 02 93 mv	t0, s0
0x80000104: 00 14 86 93 addi	a3, s1, 1
0x80000108: 06 e7 8c 63 beq	a5, a4, 0x78
0x8000010c: 00 01 27 03 lw	a4, 0(sp)
0x80000110: 00 17 07 13 addi	a4, a4, 1
0x80000114: 00 e1 20 23 sw	a4, 0(sp)
0x80000118: 00 64 7c 63 bgeu	s0, t1, 0x18
0x8000011c: 00 c1 27 03 lw	a4, 0xc(sp)
0x80000120: 00 87 02 b3 add	t0, a4, s0
0x80000124: 00 14 04 13 addi	s0, s0, 1
0x80000128: 00 f2 80 23 sb	a5, 0(t0)
0x8000012c: 00 04 02 93 mv	t0, s0
0x80000130: 00 06 84 93 mv	s1, a3
0x80000134: 00 41 27 83 lw	a5, 4(sp)
0x80000138: 00 97 87 b3 add	a5, a5, s1
0x8000013c: 00 07 c7 83 lbu	a5, 0(a5)
0x80000140: fa 07 9e e3 bnez	a5, -0x44
0x800000fc: 02 50 07 13 addi	a4, zero, 0x25
0x80000100: 00 04 02 93 mv	t0, s0
0x80000104: 00 14 86 93 addi	a3, s1, 1
0x80000108: 06 e7 8c 63 beq	a5, a4, 0x78
0x80000180: 00 41 27 83 lw	a5, 4(sp)
0x80000184: 00 24 87 13 addi	a4, s1, 2
0x80000188: 02 01 24 23 sw	zero, 0x28(sp)
0x8000018c: 00 d7 86 b3 add	a3, a5, a3
0x80000190: 02 01 26 23 sw	zero, 0x2c(sp)
0x80000194: 02 01 20 23 sw	zero, 0x20(sp)
0x80000198: 02 01 22 23 sw	zero, 0x24(sp)
0x8000019c: 00 01 2c 23 sw	zero, 0x18(sp)
0x800001a0: 00 06 c6 03 lbu	a2, 0(a3)
0x800001a4: 01 00 05 93 addi	a1, zero, 0x10
0x800001a8: 00 06 85 13 mv	a0, a3
0x800001ac: fe 06 07 93 addi	a5, a2, -0x20
0x800001b0: 0f f7 f7 93 andi	a5, a5, 0xff
0x800001b4: 02 f5 e0 63 bltu	a1, a5, 0x20
0x800001d4: 00 c1 24 23 sw	a2, 8(sp)
0x800001d8: 02 a0 06 93 addi	a3, zero, 0x2a
0x800001dc: 0a d6 1e 63 bne	a2, a3, 0xbc
0x80000298: fd 06 06 93 addi	a3, a2, -0x30
0x8000029c: 00 41 26 03 lw	a2, 4(sp)
0x800002a0: 0f f6 f3 93 andi	t2, a3, 0xff
0x800002a4: 00 90 07 93 addi	a5, zero, 9
0x800002a8: ff f7 05 93 addi	a1, a4, -1
0x800002ac: 00 00 04 93 mv	s1, zero
0x800002b0: 00 e6 07 33 add	a4, a2, a4
0x800002b4: 00 90 06 13 addi	a2, zero, 9
0x800002b8: f4 77 ee e3 bltu	a5, t2, -0xa4
0x80000214: ff f0 07 93 addi	a5, zero, -1
0x80000218: 00 f1 2a 23 sw	a5, 0x14(sp)
0x8000021c: 00 81 27 83 lw	a5, 8(sp)
0x80000220: 02 e0 07 13 addi	a4, zero, 0x2e
0x80000224: 0e e7 82 63 beq	a5, a4, 0xe4
0x80000228: 00 41 27 03 lw	a4, 4(sp)
0x8000022c: 00 15 87 93 addi	a5, a1, 1
0x80000230: 00 f1 2e 23 sw	a5, 0x1c(sp)
0x80000234: 00 f7 07 33 add	a4, a4, a5
0x80000238: 00 81 27 83 lw	a5, 8(sp)
0x8000023c: 06 80 06 93 addi	a3, zero, 0x68
0x80000240: 12 d7 86 63 beq	a5, a3, 0x12c
0x80000244: 00 81 27 83 lw	a5, 8(sp)
0x80000248: 06 c0 06 93 addi	a3, zero, 0x6c
0x8000024c: 1a d7 86 63 beq	a5, a3, 0x1ac
0x80000250: 00 81 27 83 lw	a5, 8(sp)
0x80000254: 07 a0 06 93 addi	a3, zero, 0x7a
0x80000258: 10 d7 86 e3 beq	a5, a3, 0x90c
0x8000025c: 00 05 07 13 mv	a4, a0
0x80000260: 00 b1 2e 23 sw	a1, 0x1c(sp)
0x80000264: 00 00 05 13 mv	a0, zero
0x80000268: 00 81 27 83 lw	a5, 8(sp)
0x8000026c: 05 30 05 93 addi	a1, zero, 0x53
0x80000270: fd b7 86 93 addi	a3, a5, -0x25
0x80000274: 0f f6 f6 93 andi	a3, a3, 0xff
0x80000278: 12 d5 ea 63 bltu	a1, a3, 0x134
0x8000027c: 00 00 27 97 auipc	a5, 2
0x80000280: 26 07 87 93 addi	a5, a5, 0x260
0x80000284: 00 26 96 93 slli	a3, a3, 2
0x80000288: 00 f6 86 b3 add	a3, a3, a5
0x8000028c: 00 06 a6 83 lw	a3, 0(a3)
0x80000290: 00 f6 86 b3 add	a3, a3, a5
0x80000294: 00 06 80 67 jr	a3
0x80000704: 00 10 07 93 addi	a5, zero, 1
0x80000708: 76 f5 06 63 beq	a0, a5, 0x76c
0x8000070c: 00 20 07 93 addi	a5, zero, 2
0x80000710: 4e f5 0c e3 beq	a0, a5, 0xcf8
0x80000714: 00 30 07 93 addi	a5, zero, 3
0x80000718: 00 f5 06 63 beq	a0, a5, 0xc
0x8000071c: 00 40 07 93 addi	a5, zero, 4
0x80000720: 6a f5 0a e3 beq	a0, a5, 0xeb4
0x80000724: 01 01 27 83 lw	a5, 0x10(sp)
0x80000728: 00 07 a7 03 lw	a4, 0(a5)
0x8000072c: 00 47 87 93 addi	a5, a5, 4
0x80000730: 00 f1 28 23 sw	a5, 0x10(sp)
0x80000734: 41 f7 57 93 srai	a5, a4, 0x1f
0x80000738: 74 07 ca 63 bltz	a5, 0x754
0x8000073c: 00 f7 66 b3 or	a3, a4, a5
0x80000740: 00 06 84 63 beqz	a3, 8
0x80000744: 1b 40 10 6f j	0x11b4
0x800018f8: 00 00 06 13 mv	a2, zero
0x800018fc: da 4f f0 6f j	-0xa5c
0x80000ea0: 00 00 06 93 mv	a3, zero
0x80000ea4: 0a 01 03 93 addi	t2, sp, 0xa0
0x80000ea8: 02 91 2e 23 sw	s1, 0x3c(sp)
0x80000eac: 04 81 20 23 sw	s0, 0x40(sp)
0x80000eb0: 02 c1 2c 23 sw	a2, 0x38(sp)
0x80000eb4: 00 06 84 13 mv	s0, a3
0x80000eb8: 04 51 22 23 sw	t0, 0x44(sp)
0x80000ebc: 04 61 24 23 sw	t1, 0x48(sp)
0x80000ec0: 00 07 04 93 mv	s1, a4
0x80000ec4: 02 71 2a 23 sw	t2, 0x34(sp)
0x80000ec8: 00 07 85 93 mv	a1, a5
0x80000ecc: 02 f1 26 23 sw	a5, 0x2c(sp)
0x80000ed0: 03 41 27 83 lw	a5, 0x34(sp)
0x80000ed4: 00 14 04 13 addi	s0, s0, 1
0x80000ed8: 00 a0 06 13 addi	a2, zero, 0xa
0x80000edc: 00 87 83 b3 add	t2, a5, s0
0x80000ee0: 00 00 06 93 mv	a3, zero
0x80000ee4: 00 04 85 13 mv	a0, s1
0x80000ee8: 00 71 24 23 sw	t2, 8(sp)
0x80000eec: 27 00 10 ef jal	0x1270
0x8000215c: fe 81 01 13 addi	sp, sp, -0x18
0x80002160: 00 81 28 23 sw	s0, 0x10(sp)
0x80002164: 41 f6 d3 13 srai	t1, a3, 0x1f
0x80002168: 41 f5 d4 13 srai	s0, a1, 0x1f
0x8000216c: 00 85 47 33 xor	a4, a0, s0
0x80002170: 00 66 47 b3 xor	a5, a2, t1
0x80002174: 00 91 26 23 sw	s1, 0xc(sp)
0x80002178: 40 87 05 33 sub	a0, a4, s0
0x8000217c: 40 67 86 33 sub	a2, a5, t1
0x80002180: 00 66 c6 b3 xor	a3, a3, t1
0x80002184: 00 85 c5 b3 xor	a1, a1, s0
0x80002188: 00 71 04 93 addi	s1, sp, 7
0x8000218c: ff 84 f4 93 andi	s1, s1, -8
0x80002190: 00 c7 b7 b3 sltu	a5, a5, a2
0x80002194: 40 66 86 b3 sub	a3, a3, t1
0x80002198: 40 85 85 b3 sub	a1, a1, s0
0x8000219c: 00 a7 33 33 sltu	t1, a4, a0
0x800021a0: 40 f6 86 b3 sub	a3, a3, a5
0x800021a4: 00 04 87 13 mv	a4, s1
0x800021a8: 40 65 85 b3 sub	a1, a1, t1
0x800021ac: 00 11 2a 23 sw	ra, 0x14(sp)
0x800021b0: b3 1f f0 ef jal	-0x4d0
0x80001ce0: fd c1 01 13 addi	sp, sp, -0x24
0x80001ce4: 00 81 2e 23 sw	s0, 0x1c(sp)
0x80001ce8: 02 11 20 23 sw	ra, 0x20(sp)
0x80001cec: 00 06 04 13 mv	s0, a2
0x80001cf0: 00 05 02 93 mv	t0, a0
0x80001cf4: 00 07 06 13 mv	a2, a4
0x80001cf8: 04 05 96 63 bnez	a1, 0x4c
0x80001cfc: 20 06 9e 63 bnez	a3, 0x21c
0x80001d00: 00 e1 20 23 sw	a4, 0(sp)
0x80001d04: 02 07 00 63 beqz	a4, 0x20
0x80001d08: 00 04 05 93 mv	a1, s0
0x80001d0c: 00 a1 22 23 sw	a0, 4(sp)
0x80001d10: 66 c0 00 ef jal	0x66c
0x8000237c: 00 00 82 93 mv	t0, ra
0x80002380: fb 5f f0 ef jal	-0x4c
0x80002334: 00 05 86 13 mv	a2, a1
0x80002338: 00 05 05 93 mv	a1, a0
0x8000233c: ff f0 05 13 addi	a0, zero, -1
0x80002340: 02 06 0c 63 beqz	a2, 0x38
0x80002344: 00 10 06 93 addi	a3, zero, 1
0x80002348: 00 b6 7a 63 bgeu	a2, a1, 0x14
0x8000234c: 00 c0 58 63 blez	a2, 0x10
0x80002350: 00 16 16 13 slli	a2, a2, 1
0x80002354: 00 16 96 93 slli	a3, a3, 1
0x80002358: fe b6 6a e3 bltu	a2, a1, -0xc
0x8000234c: 00 c0 58 63 blez	a2, 0x10
0x80002350: 00 16 16 13 slli	a2, a2, 1
0x80002354: 00 16 96 93 slli	a3, a3, 1
0x80002358: fe b6 6a e3 bltu	a2, a1, -0xc
0x8000234c: 00 c0 58 63 blez	a2, 0x10
0x80002350: 00 16 16 13 slli	a2, a2, 1
0x80002354: 00 16 96 93 slli	a3, a3, 1
0x80002358: fe b6 6a e3 bltu	a2, a1, -0xc
0x8000235c: 00 00 05 13 mv	a0, zero
0x80002360: 00 c5 e6 63 bltu	a1, a2, 0xc
0x8000236c: 00 16 d6 93 srli	a3, a3, 1
0x80002370: 00 16 56 13 srli	a2, a2, 1
0x80002374: fe 06 96 e3 bnez	a3, -0x14
0x80002360: 00 c5 e6 63 bltu	a1, a2, 0xc
0x80002364: 40 c5 85 b3 sub	a1, a1, a2
0x80002368: 00 d5 65 33 or	a0, a0, a3
0x8000236c: 00 16 d6 93 srli	a3, a3, 1
0x80002370: 00 16 56 13 srli	a2, a2, 1
0x80002374: fe 06 96 e3 bnez	a3, -0x14
0x80002360: 00 c5 e6 63 bltu	a1, a2, 0xc
0x8000236c: 00 16 d6 93 srli	a3, a3, 1
0x80002370: 00 16 56 13 srli	a2, a2, 1
0x80002374: fe 06 96 e3 bnez	a3, -0x14
0x80002360: 00 c5 e6 63 bltu	a1, a2, 0xc
0x8000236c: 00 16 d6 93 srli	a3, a3, 1
0x80002370: 00 16 56 13 srli	a2, a2, 1
0x80002374: fe 06 96 e3 bnez	a3, -0x14
0x80002378: 00 00 80 67 ret
0x80002384: 00 05 85 13 mv	a0, a1
0x80002388: 00 02 80 67 jr	t0
0x80001d14: 00 01 26 03 lw	a2, 0(sp)
0x80001d18: 00 41 22 83 lw	t0, 4(sp)
0x80001d1c: 00 a6 20 23 sw	a0, 0(a2)
0x80001d20: 00 06 22 23 sw	zero, 4(a2)
0x80001d24: 00 04 05 93 mv	a1, s0
0x80001d28: 00 02 85 13 mv	a0, t0
0x80001d2c: 60 80 00 ef jal	0x608
0x80002334: 00 05 86 13 mv	a2, a1
0x80002338: 00 05 05 93 mv	a1, a0
0x8000233c: ff f0 05 13 addi	a0, zero, -1
0x80002340: 02 06 0c 63 beqz	a2, 0x38
0x80002344: 00 10 06 93 addi	a3, zero, 1
0x80002348: 00 b6 7a 63 bgeu	a2, a1, 0x14
0x8000234c: 00 c0 58 63 blez	a2, 0x10
0x80002350: 00 16 16 13 slli	a2, a2, 1
0x80002354: 00 16 96 93 slli	a3, a3, 1
0x80002358: fe b6 6a e3 bltu	a2, a1, -0xc
0x8000234c: 00 c0 58 63 blez	a2, 0x10
0x80002350: 00 16 16 13 slli	a2, a2, 1
0x80002354: 00 16 96 93 slli	a3, a3, 1
0x80002358: fe b6 6a e3 bltu	a2, a1, -0xc
0x8000234c: 00 c0 58 63 blez	a2, 0x10
0x80002350: 00 16 16 13 slli	a2, a2, 1
0x80002354: 00 16 96 93 slli	a3, a3, 1
0x80002358: fe b6 6a e3 bltu	a2, a1, -0xc
0x8000235c: 00 00 05 13 mv	a0, zero
0x80002360: 00 c5 e6 63 bltu	a1, a2, 0xc
0x8000236c: 00 16 d6 93 srli	a3, a3, 1
0x80002370: 00 16 56 13 srli	a2, a2, 1
0x80002374: fe 06 96 e3 bnez	a3, -0x14
0x80002360: 00 c5 e6 63 bltu	a1, a2, 0xc
0x80002364: 40 c5 85 b3 sub	a1, a1, a2
0x80002368: 00 d5 65 33 or	a0, a0, a3
0x8000236c: 00 16 d6 93 srli	a3, a3, 1
0x80002370: 00 16 56 13 srli	a2, a2, 1
0x80002374: fe 06 96 e3 bnez	a3, -0x14
0x80002360: 00 c5 e6 63 bltu	a1, a2, 0xc
0x8000236c: 00 16 d6 93 srli	a3, a3, 1
0x80002370: 00 16 56 13 srli	a2, a2, 1
0x80002374: fe 06 96 e3 bnez	a3, -0x14
0x80002360: 00 c5 e6 63 bltu	a1, a2, 0xc
0x8000236c: 00 16 d6 93 srli	a3, a3, 1
0x80002370: 00 16 56 13 srli	a2, a2, 1
0x80002374: fe 06 96 e3 bnez	a3, -0x14
0x80002378: 00 00 80 67 ret
0x80001d30: 00 00 05 93 mv	a1, zero
0x80001d34: 02 01 20 83 lw	ra, 0x20(sp)
0x80001d38: 01 c1 24 03 lw	s0, 0x1c(sp)
0x80001d3c: 02 41 01 13 addi	sp, sp, 0x24
0x80001d40: 00 00 80 67 ret
0x800021b4: 00 04 a7 83 lw	a5, 0(s1)
0x800021b8: 00 44 a5 83 lw	a1, 4(s1)
0x800021bc: 01 41 20 83 lw	ra, 0x14(sp)
0x800021c0: 00 87 c7 b3 xor	a5, a5, s0
0x800021c4: 00 85 c5 b3 xor	a1, a1, s0
0x800021c8: 40 87 85 33 sub	a0, a5, s0
0x800021cc: 40 85 85 b3 sub	a1, a1, s0
0x800021d0: 01 01 24 03 lw	s0, 0x10(sp)
0x800021d4: 00 a7 b7 b3 sltu	a5, a5, a0
0x800021d8: 00 c1 24 83 lw	s1, 0xc(sp)
0x800021dc: 40 f5 85 b3 sub	a1, a1, a5
0x800021e0: 01 81 01 13 addi	sp, sp, 0x18
0x800021e4: 00 00 80 67 ret
0x80000ef0: 02 c1 27 83 lw	a5, 0x2c(sp)
0x80000ef4: 00 81 23 83 lw	t2, 8(sp)
0x80000ef8: 03 05 02 93 addi	t0, a0, 0x30
0x80000efc: 00 00 06 93 mv	a3, zero
0x80000f00: 00 04 85 13 mv	a0, s1
0x80000f04: 00 07 85 93 mv	a1, a5
0x80000f08: 00 a0 06 13 addi	a2, zero, 0xa
0x80000f0c: fe 53 8f a3 sb	t0, -1(t2)
0x80000f10: 1d 40 10 ef jal	0x11d4
0x800020e4: 41 f5 d3 13 srai	t1, a1, 0x1f
0x800020e8: 41 f6 d7 93 srai	a5, a3, 0x1f
0x800020ec: 00 65 42 b3 xor	t0, a0, t1
0x800020f0: 00 f6 43 b3 xor	t2, a2, a5
0x800020f4: 40 f3 86 33 sub	a2, t2, a5
0x800020f8: 40 62 85 33 sub	a0, t0, t1
0x800020fc: 00 65 c5 b3 xor	a1, a1, t1
0x80002100: 00 f6 c6 b3 xor	a3, a3, a5
0x80002104: 00 c3 b3 b3 sltu	t2, t2, a2
0x80002108: 40 f6 86 b3 sub	a3, a3, a5
0x8000210c: 00 a2 b2 b3 sltu	t0, t0, a0
0x80002110: 40 65 85 b3 sub	a1, a1, t1
0x80002114: ff 41 01 13 addi	sp, sp, -0xc
0x80002118: 00 00 07 13 mv	a4, zero
0x8000211c: 40 76 86 b3 sub	a3, a3, t2
0x80002120: 40 55 85 b3 sub	a1, a1, t0
0x80002124: 00 81 22 23 sw	s0, 4(sp)
0x80002128: 00 11 24 23 sw	ra, 8(sp)
0x8000212c: 00 f3 44 33 xor	s0, t1, a5
0x80002130: bb 1f f0 ef jal	-0x450
0x80001ce0: fd c1 01 13 addi	sp, sp, -0x24
0x80001ce4: 00 81 2e 23 sw	s0, 0x1c(sp)
0x80001ce8: 02 11 20 23 sw	ra, 0x20(sp)
0x80001cec: 00 06 04 13 mv	s0, a2
0x80001cf0: 00 05 02 93 mv	t0, a0
0x80001cf4: 00 07 06 13 mv	a2, a4
0x80001cf8: 04 05 96 63 bnez	a1, 0x4c
0x80001cfc: 20 06 9e 63 bnez	a3, 0x21c
0x80001d00: 00 e1 20 23 sw	a4, 0(sp)
0x80001d04: 02 07 00 63 beqz	a4, 0x20
0x80001d24: 00 04 05 93 mv	a1, s0
0x80001d28: 00 02 85 13 mv	a0, t0
0x80001d2c: 60 80 00 ef jal	0x608
0x80002334: 00 05 86 13 mv	a2, a1
0x80002338: 00 05 05 93 mv	a1, a0
0x8000233c: ff f0 05 13 addi	a0, zero, -1
0x80002340: 02 06 0c 63 beqz	a2, 0x38
0x80002344: 00 10 06 93 addi	a3, zero, 1
0x80002348: 00 b6 7a 63 bgeu	a2, a1, 0x14
0x8000234c: 00 c0 58 63 blez	a2, 0x10
0x80002350: 00 16 16 13 slli	a2, a2, 1
0x80002354: 00 16 96 93 slli	a3, a3, 1
0x80002358: fe b6 6a e3 bltu	a2, a1, -0xc
0x8000234c: 00 c0 58 63 blez	a2, 0x10
0x80002350: 00 16 16 13 slli	a2, a2, 1
0x80002354: 00 16 96 93 slli	a3, a3, 1
0x80002358: fe b6 6a e3 bltu	a2, a1, -0xc
0x8000234c: 00 c0 58 63 blez	a2, 0x10
0x80002350: 00 16 16 13 slli	a2, a2, 1
0x80002354: 00 16 96 93 slli	a3, a3, 1
0x80002358: fe b6 6a e3 bltu	a2, a1, -0xc
0x8000235c: 00 00 05 13 mv	a0, zero
0x80002360: 00 c5 e6 63 bltu	a1, a2, 0xc
0x8000236c: 00 16 d6 93 srli	a3, a3, 1
0x80002370: 00 16 56 13 srli	a2, a2, 1
0x80002374: fe 06 96 e3 bnez	a3, -0x14
0x80002360: 00 c5 e6 63 bltu	a1, a2, 0xc
0x80002364: 40 c5 85 b3 sub	a1, a1, a2
0x80002368: 00 d5 65 33 or	a0, a0, a3
0x8000236c: 00 16 d6 93 srli	a3, a3, 1
0x80002370: 00 16 56 13 srli	a2, a2, 1
0x80002374: fe 06 96 e3 bnez	a3, -0x14
0x80002360: 00 c5 e6 63 bltu	a1, a2, 0xc
0x8000236c: 00 16 d6 93 srli	a3, a3, 1
0x80002370: 00 16 56 13 srli	a2, a2, 1
0x80002374: fe 06 96 e3 bnez	a3, -0x14
0x80002360: 00 c5 e6 63 bltu	a1, a2, 0xc
0x8000236c: 00 16 d6 93 srli	a3, a3, 1
0x80002370: 00 16 56 13 srli	a2, a2, 1
0x80002374: fe 06 96 e3 bnez	a3, -0x14
0x80002378: 00 00 80 67 ret
0x80001d30: 00 00 05 93 mv	a1, zero
0x80001d34: 02 01 20 83 lw	ra, 0x20(sp)
0x80001d38: 01 c1 24 03 lw	s0, 0x1c(sp)
0x80001d3c: 02 41 01 13 addi	sp, sp, 0x24
0x80001d40: 00 00 80 67 ret
0x80002134: 00 85 47 33 xor	a4, a0, s0
0x80002138: 00 85 c5 b3 xor	a1, a1, s0
0x8000213c: 40 87 05 33 sub	a0, a4, s0
0x80002140: 00 81 20 83 lw	ra, 8(sp)
0x80002144: 40 85 85 b3 sub	a1, a1, s0
0x80002148: 00 41 24 03 lw	s0, 4(sp)
0x8000214c: 00 a7 37 33 sltu	a4, a4, a0
0x80002150: 40 e5 85 b3 sub	a1, a1, a4
0x80002154: 00 c1 01 13 addi	sp, sp, 0xc
0x80002158: 00 00 80 67 ret
0x80000f14: 00 a5 e6 b3 or	a3, a1, a0
0x80000f18: 00 05 87 93 mv	a5, a1
0x80000f1c: 00 05 04 93 mv	s1, a0
0x80000f20: fa 06 94 e3 bnez	a3, -0x58
0x80000ec8: 00 07 85 93 mv	a1, a5
0x80000ecc: 02 f1 26 23 sw	a5, 0x2c(sp)
0x80000ed0: 03 41 27 83 lw	a5, 0x34(sp)
0x80000ed4: 00 14 04 13 addi	s0, s0, 1
0x80000ed8: 00 a0 06 13 addi	a2, zero, 0xa
0x80000edc: 00 87 83 b3 add	t2, a5, s0
0x80000ee0: 00 00 06 93 mv	a3, zero
0x80000ee4: 00 04 85 13 mv	a0, s1
0x80000ee8: 00 71 24 23 sw	t2, 8(sp)
0x80000eec: 27 00 10 ef jal	0x1270
0x8000215c: fe 81 01 13 addi	sp, sp, -0x18
0x80002160: 00 81 28 23 sw	s0, 0x10(sp)
0x80002164: 41 f6 d3 13 srai	t1, a3, 0x1f
0x80002168: 41 f5 d4 13 srai	s0, a1, 0x1f
0x8000216c: 00 85 47 33 xor	a4, a0, s0
0x80002170: 00 66 47 b3 xor	a5, a2, t1
0x80002174: 00 91 26 23 sw	s1, 0xc(sp)
0x80002178: 40 87 05 33 sub	a0, a4, s0
0x8000217c: 40 67 86 33 sub	a2, a5, t1
0x80002180: 00 66 c6 b3 xor	a3, a3, t1
0x80002184: 00 85 c5 b3 xor	a1, a1, s0
0x80002188: 00 71 04 93 addi	s1, sp, 7
0x8000218c: ff 84 f4 93 andi	s1, s1, -8
0x80002190: 00 c7 b7 b3 sltu	a5, a5, a2
0x80002194: 40 66 86 b3 sub	a3, a3, t1
0x80002198: 40 85 85 b3 sub	a1, a1, s0
0x8000219c: 00 a7 33 33 sltu	t1, a4, a0
0x800021a0: 40 f6 86 b3 sub	a3, a3, a5
0x800021a4: 00 04 87 13 mv	a4, s1
0x800021a8: 40 65 85 b3 sub	a1, a1, t1
0x800021ac: 00 11 2a 23 sw	ra, 0x14(sp)
0x800021b0: b3 1f f0 ef jal	-0x4d0
0x80001ce0: fd c1 01 13 addi	sp, sp, -0x24
0x80001ce4: 00 81 2e 23 sw	s0, 0x1c(sp)
